timestamp,page_name,url,performance_score,fcp,lcp,cls,fid,speed_index,total_blocking_time,performance_grade
2025-06-27 15:15:22,首页,https://my.nikon.com.cn,33.0,15883.28095,59096.30001143803,0.1189104840996607,290.0,18963.28851314066,742.0,差
2025-06-27 15:15:51,照片页面,https://my.nikon.com.cn/post/photo,30.0,16123.764269999996,69573.03723000005,0.15373875786987945,334.0000000000073,16953.619393898545,815.0000000000073,差
2025-06-27 15:16:16,学习讨论页面,https://my.nikon.com.cn/article,39.0,15828.244710000003,48243.876313709705,0.0,230.0,15828.244710000003,637.0,差
2025-06-27 15:16:32,摄影圈页面,https://my.nikon.com.cn/circle,48.0,15899.149049999993,32931.18734999998,0.0,213.0,15899.149049999993,318.0,差
2025-06-27 15:17:09,直营店画廊页面,https://my.nikon.com.cn/more/onlinegallery,32.0,16238.931540000003,34407.46303500001,0.3133947345207393,322.0,16238.931540000003,317.19836500000747,差
