timestamp,page_name,url,performance_score,fcp,lcp,cls,fid,speed_index,total_blocking_time,performance_grade
2025-06-27 14:53:15,首页,https://my.nikon.com.cn,34.0,16116.599419999999,60338.36418143801,0.13206116853597138,254,21346.226656998828,662.0,差
2025-06-27 14:53:52,照片页面,https://my.nikon.com.cn/post/photo,18.0,16218.91182,62214.0144325897,0.656894808220735,180,18802.45040707524,555.0,差
2025-06-27 14:54:22,学习讨论页面,https://my.nikon.com.cn/article,40.0,16459.28132,44306.10681999995,0.11240785067135564,190,16546.682571734862,476.0,差
2025-06-27 14:54:40,摄影圈页面,https://my.nikon.com.cn/circle,54.0,15876.945799999998,20130.701700000012,0.0,179,15876.945799999998,142.0,中等
2025-06-27 14:55:47,直营店画廊页面,https://my.nikon.com.cn/more/onlinegallery,30.0,16207.328399999995,24426.1495,0.5035416573414467,213,16207.328399999995,241.5,差
