timestamp,page_name,url,performance_score,fcp,lcp,cls,fid,speed_index,total_blocking_time,performance_grade
2025-06-27 14:29:21,首页,https://my.nikon.com.cn,35.0,16559.107920000002,56731.62405143798,0.11866109501138625,250,20531.440631025987,654.0,差
2025-06-27 14:29:58,照片页面,https://my.nikon.com.cn/post/photo,18.0,16419.668700000002,42248.524575,0.6715716304344901,189,20804.27826530378,557.5,差
2025-06-27 14:30:32,学习讨论页面,https://my.nikon.com.cn/article,38.0,16209.595550000004,45539.53630000001,0.11252239611597163,208,19658.083040412967,523.0000000000036,差
2025-06-27 14:30:51,摄影圈页面,https://my.nikon.com.cn/circle,54.0,16634.62749,30810.59846499998,1.2470456663966215e-05,199,16634.62749,123.0,中等
2025-06-27 14:31:57,直营店画廊页面,https://my.nikon.com.cn/more/onlinegallery,42.0,16189.200650000002,30902.006349999985,0.10206561360874848,252,16403.269074850945,417.50000000000364,差
