timestamp,page_name,url,performance_score,fcp,lcp,cls,fid,speed_index,total_blocking_time,performance_grade
2025-06-27 15:07:20,首页,https://my.nikon.com.cn,32.0,16212.091459999998,59140.876516438,0.11918234064284731,260.0,18877.989774091922,797.0,差
2025-06-27 15:07:51,照片页面,https://my.nikon.com.cn/post/photo,17.0,16217.750539999995,76696.26945999995,0.6932801222159536,202.0,19199.459748203928,563.0,差
2025-06-27 15:08:16,学习讨论页面,https://my.nikon.com.cn/article,42.0,15661.091519999994,48419.0851937097,0.0,198.0,15855.418143439743,512.9999999999964,差
2025-06-27 15:08:32,摄影圈页面,https://my.nikon.com.cn/circle,48.0,16278.533259999995,32917.343920000014,0.0,218.0,16278.533259999995,317.0,差
2025-06-27 15:09:04,直营店画廊页面,https://my.nikon.com.cn/more/onlinegallery,49.0,16259.719979999994,34084.63832999999,0.0,246.99999999999272,16259.719979999994,289.5,差
